Pielisjarvi,Finland,20.1,-98.75,297848,admin
Pirkkala,Finland,10.9951,77.0845,13065,0
Pori,Finland,39.2623,-81.542,65524,0
Porvoo,Finland,9.2648,76.787,37802,0
Poytya,Finland,14.6833,-91.0167,71790,minor
Raahe,Finland,-21.9989,-49.4569,22431,0
Raisio,Finland,-20.4286,57.6531,10443,0
Raseborg,Finland,-8.1408,-35.3958,27552,minor
Rauma,Finland,-25.0994,-50.1583,358367,0
Riihimaki,Finland,55.4956,-4.6142,14720,0
Rovaniemi,Finland,37.015,68.4672,18000,0
Saaminki,Finland,-9.319,-36.471,11248,minor
Saarijarvi,Finland,33.2454,-111.6173,61788,0
Salo,Finland,59.975,23.4333,28405,minor
Sastamala,Finland,37.9667,23.5,31776,minor
Savonlinna,Finland,46.8,21.65,15792,0
Seinajoki,Finland,11.2711,123.0948,39048,0
Siilinjarvi,Finland,-33.25,-68.15,15818,minor
Sipoo,Finland,-27.0775,-53.0039,10282,0
Sippola,Finland,-11.015,-37.2058,95612,0
Sodankyla,Finland,29.7833,81.9333,9868,0
Somero,Finland,-7.975,131.3075,149790,minor
Sotkamo,Finland,47.8167,10.9,12648,0
Tampere,Finland,51.0189,4.1058,12920,0
Tornio,Finland,6.0333,101.9667,41590,minor
Turku,Finland,8.8333,-73.5833,13862,minor
Tuusula,Finland,-4.8319,-40.3208,24815,minor
Ulvila,Finland,47.4525,23.8631,11163,0
Uusikaupunki,Finland,23.01,73.03,10147,0
Vaasa,Finland,33.3881,-111.9319,181005,0
Valkeakoski,Finland,-29.5833,-50.0667,10286,minor
Valkeala,Finland,-8.23,-39.3758,8920,0
Vammala,Finland,18.6,-96.6833,56956,minor
Vantaa,Finland,18.4667,94.3667,133484,0
Varkaus,Finland,36.7278,3.5539,21439,0
Vehkalahti,Finland,39.1336,117.2054,10368000,admin
Ylivieska,Finland,50.5833,5.85,55198,minor
Ylojarvi,Finland,50.8815,-1.8785,15196,0
Abbeville,France,43.2092,76.7603,10439,0
Acheres,France,-16.0444,-68.685,8857,0
Agde,France,25.1957,87.0423,18367,0
Agen,France,42.0657,-72.6526,28606,0
Aigues-Mortes,France,21.4379,-157.8404,9177,0
Aire-sur-la-Lys,France,36.55,3.8944,17320,0
Aix-en-Provence,France,31.5058,-7.7161,26210,0
Aix-les-Bains,France,31.7786,-5.4555,10587,0
Aizenay,France,31.48,-6.94,19930,0
Ajaccio,France,45.6886,5.915,31874,0
Albert,France,10.6481,76.5383,26720,0
Albertville,France,62.5917,23.6167,12044,minor
Albi,France,31.4316,75.6561,9467,0
Alencon,France,42.9114,-78.5211,9801,0
Ales,France,-34.7083,-58.5181,18175,0
Alfortville,France,48.4306,0.0931,25555,minor
Allauch,France,-7.6028,-35.2308,35741,minor
Allonnes,France,5.0333,21.2167,14401,0
Ambares-et-Lagrave,France,18.65,-100.15,27026,minor
Amberieu-en-Bugey,France,-21.8333,46.9333,30000,0
Amboise,France,-14.6,49.5,26673,0
Amiens,France,-19.75,47.5667,27899,0
Amilly,France,-15.2333,50.45,17850,0
Amneville,France,-21.9167,47.7667,14000,0
Andernos-les-Bains,France,-24.25,47.2,20000,0
Andresy,France,-14.65,49.65,34616,0
Angers,France,-15.9,48.5,13000,0
Anglet,France,-19.8833,48.2167,10503,0
Angouleme,France,45.2571,-93.3265,32639,0
Aniche,France,-16.6,47.1333,13000,0
Annappes,France,22.0417,75.0552,30204,0
Annecy,France,-18.0167,49.2,8564,0
Annecy-le-Vieux,France,-17.3833,49.1333,12498,0
Annemasse,France,-15.3833,49.75,12000,0
Annoeullin,France,11.8822,75.5097,23030,0
Annonay,France,12.1395,77.9808,9420,0
Antibes,France,45.2099,-93.3893,17892,0
Antony,France,51.5667,8.3333,10359,0
Anzin,France,-24.8167,45.6667,17000,0
Apt,France,-12.3,49.2833,129320,admin
Arcachon,France,34.6833,137.5667,16975,0
Arcueil,France,11.5843,76.0001,9754,0
Argeles-sur-Mer,France,-23.9319,-52.4958,14485,0
Argentan,France,-4.4178,-39.045,11224,minor
Argenteuil,France,-13.0833,-39,8677,minor
Arles,France,12.9047,79.3238,129640,0
Armentieres,France,55.6432,-4.8097,10670,0
Arnouville-les-Gonesse,France,-16.4,-71.5333,1008290,admin
Arpajon,France,48.75,-0.02,13291,minor
Arques,France,41.55,2.4,12846,0
Arras,France,37.9,23.75,34097,minor
Artigues-pres-Bordeaux,France,35.2594,-89.668,14342,0
Athis-Mons,France,53.3754,-6.3326,22740,0
Aubagne,France,46.35,48.035,524371,admin
Aubenas,France,9.5,-73.9833,18434,minor
Aubergenville,France,10.5679,123.7172,55397,0
Aubervilliers,France,15.878,78.132,9350,0
Aubiere,France,35.134,137.1454,9699,0
Aucamville,France,24.0889,32.8997,267913,admin
Auch,France,17.8348,80.8236,22044,0
Auchel,France,27.1833,31.1667,389307,admin
Audenge,France,33.5092,44.2342,200000,0
Audincourt,France,33.6,36.3,63554,minor
Aulnay-sous-Bois,France,35.4827,-120.6858,29758,0
Aulnoye-Aymeries,France,29.9777,-95.1953,89121,0
Auray,France,39.5625,-95.1367,10834,0
Aurillac,France,42.0667,14.45,10338,0
Auriol,France,50.6167,3.7667,29164,minor
Auterive,France,53.523,-2.495,22000,0
Autun,France,-1.45,36.9833,81302,0
Auxerre,France,6.5833,1.6667,56483,0
Avignon,France,42.5833,13.9833,9996,0
Avion,France,11.5006,78.1356,12377,0
Avon,France,12.7781,77.7726,13937,0
Avranches,France,8.68,76.83,37648,0
Avrille,France,52.5183,1.0192,10482,0
Aytre,France,43.3681,5.6361,12839,0
Bagneux,France,51.1081,10.6467,17349,0
Bagnolet,France,51.6317,10.4706,10297,0
Bagnols-sur-Ceze,France,51.7833,8.8167,16808,0
Bailleul,France,37.9833,-3.4667,15723,0
Balma,France,26.7373,84.4371,12425,0
Barentin,France,16.9494,-1.7481,9433,0
Bar-le-Duc,France,34.363,107.238,3321853,0
Basse-Goulaine,France,23.8651,85.2167,11689,0
Bastia,France,41.3167,16.2833,92427,minor
Bayeux,France,23.9379,87.935,8974,0
Bayonne,France,15.4302,76.4869,9808,0
Beaucaire,France,50.0042,5.72,15894,minor
Beauchamp,France,-21.9219,-50.7319,21503,0
Beaumont,France,32.0167,34.75,128800,0
Beaumont-sur-Oise,France,1.865,9.77,250770,admin
Beaune,France,22.6986,-82.2939,25664,minor
Beausoleil,France,11.42,123.12,22157,0
Beauvais,France,67.656,134.635,4266,0
Begles,France,20.84,84.32,20424,0
Belfort,France,45.7525,3.0836,10650,0
Bellegarde-sur-Valserine,France,52.135,-0.47,92407,0
Bellerive-sur-Allier,France,32.8464,-97.135,49455,0
Bellevue,France,38.8602,-86.4895,13802,0
Belley,France,41.3919,-81.536,13043,0
Berck-sur-Mer,France,6.5236,-76.9744,9941,minor
Bergerac,France,30.462,-87.312,24035,0
Bernay,France,60.0333,37.7667,8786,0
Berre-l'Etang,France,12.9795,75.2699,9642,0
Besancon,France,32.5444,50.7461,12971,minor
Bethune,France,49.7828,14.6886,16875,0
Betton,France,35.2667,-2.9333,56582,0
Beuvry,France,34.5897,-4.4514,10324,0
Beziers,France,35.0667,-1.2167,13130,0
Bezons,France,49.6667,8.6167,42089,0
Biarritz,France,32.5,35.5,18200,0
Biganos,France,42.522,-83.2423,10550,0
Billere,France,31.6278,71.0625,88472,minor
Biot,France,16.8144,81.2617,13669,0
Biscarrosse,France,47.4907,18.6363,11266,minor
Bischheim,France,17.912,77.52,172298,0
Bischwiller,France,51.016,-4.209,18260,0
Blagnac,France,39.4583,48.545,20098,admin
Blain,France,30.4167,31.5667,141285,0
Blanquefort,France,20.75,72.95,57583,0
Blois,France,49.3053,31.8922,8506,0
Bobigny,France,35.0542,108.0814,323256,0
Bois-Colombes,France,26.5436,84.4364,16958,0
Bois-d'Arcy,France,39.5167,16.2833,9501,0
Bois-Guillaume,France,53.85,20.95,10163,0
Boissy-Saint-Leger,France,8.2133,126.3161,99290,0
Bolbec,France,11.9817,18.2125,18495,0
Bollene,France,45.9,16.8333,36316,admin
Bondoufle,France,47.5939,1.3281,46813,minor
Bondues,France,52.2,20.6167,12152,0
Bondy,France,40.8098,-74.1869,52638,0
Bonneuil-sur-Marne,France,33.6219,-114.6195,17949,0
Bonneville,France,35.9321,-89.9051,13276,0
Bordeaux,France,11.1833,-4.2833,903887,admin
Borgo,France,51.4819,7.2158,365742,minor
Boucau,France,37.3333,-6.1333,11160,0
Bouc-Bel-Air,France,37.3358,-6.5364,14263,0
Bougival,France,40.7347,31.6075,184682,admin
Bouguenais,France,-22.1519,-42.4189,28102,0
Boulogne-Billancourt,France,39.2681,-9.1553,13193,minor
Boulogne-sur-Mer,France,-27.1378,-48.5169,25058,0
Bourg-de-Peage,France,56.0168,-3.6089,14760,0
Bourg-en-Bresse,France,-16.6172,-48.96,10296,0
Bourges,France,7.2667,36.2333,56045,admin
Bourg-la-Reine,France,15.6321,121.1448,66839,0
Bourg-les-Valence,France,12.7469,121.4881,76973,0
Bourgoin-Jallieu,France,26.4769,90.5583,129894,0
Bressuire,France,36.5031,8.1053,16385,0
Brest,France,29.1667,-9.7333,14228,0
Bretigny-sur-Orge,France,35.7444,8.0325,10701,0
Breuillet,France,32.4825,3.7036,35405,0
Briancon,France,34.3667,-4.8167,18147,0
Brie-Comte-Robert,France,36.3333,5.0833,31922,0
Brignais,France,35.7508,0.2556,26954,0
Brignoles,France,35.6997,2.8478,14094,0
Brive-la-Gaillarde,France,41.7113,-88.3353,9547,0
Bron,France,48.7796,2.3151,20810,0
Bruay-sur-l'Escaut,France,70.767,97.5,35968,0
Bruges,France,33.8626,115.7742,4996844,0
Brumath,France,44.7,7.85,29523,0
Brunoy,France,-28.275,-49.1658,33773,0
Bruz,France,52.05,-0.787,9657,0
Bry-sur-Marne,France,23.9656,91.108,268279,0
Bully-les-Mines,France,40.1216,-74.8667,54233,0
Bures-sur-Yvette,France,45.4667,-73.45,91525,0
Bussy-Saint-Georges,France,48.0375,10.725,13904,0
Buxerolles,France,13.9353,77.7355,11200,0
Cabestany,France,33.7,44.6667,35400,0
Cabries,France,14.2,77.8,12196,0
Cachan,France,40.4342,49.9758,17105,0
Caen,France,32.9775,131.5842,33066,0
Cagnes-sur-Mer,France,4.5108,44.8164,12000,0
Cahors,France,26.3333,43.9667,467410,admin
Calais,France,21.5098,83.8726,51749,0
Caluire-et-Cuire,France,45.902,-112.6571,34638,0
Cambrai,France,54.1333,17.5,16739,minor
Canet-en-Roussillon,France,43.75,19.7167,14585,admin
Cannes,France,1.9206,-72.5542,9091,minor
Canteleu,France,1.1164,9.4186,628,0
Capbreton,France,-46.4333,-67.5333,51733,0
Carcassonne,France,41.0667,1.0583,36496,0
Carmaux,France,45.13,25.74,28993,0
Carpentras,France,45.2678,25.0464,27574,0
Carquefou,France,10.0333,105.7833,1237300,admin
Carqueiranne,France,-32.8167,-61.4,29205,minor
Carrieres-sous-Poissy,France,-9.1269,-37.605,15559,0
Carrieres-sur-Seine,France,-18.725,-49.2039,10608,minor
Carros,France,24.52,-104.78,10342,minor
Carvin,France,-22.7464,-50.3869,31346,0
Castanet-Tolosan,France,9.3111,-64.3594,89552,minor
Castelginest,France,33.6885,-117.2621,11108,0
Castelnaudary,France,-29.7667,-50.0167,63594,minor
Castelnau-le-Lez,France,-31.7628,-52.4839,26487,0
Castelsarrasin,France,5.1,-1.25,169894,admin
Castres,France,-11.3808,-40.0128,33235,minor
Caudebec-les-Elbeuf,France,41.5714,-75.5048,8818,0
Caudry,France,39.1672,8.5222,26250,minor
Cavaillon,France,41.6406,2.3594,19023,0
Cebazat,France,-17.7056,-40.7631,18615,0
Cenon,France,-9.4828,-37.3769,8999,minor
Cergy,France,10.4,-75.5,914552,admin
Cernay,France,34.1644,-84.8009,23103,0
Cesson,France,38.7,-9.4167,214158,minor
Cesson-Sevigne,France,-24.9556,-53.4553,348051,0
Cestas,France,-4.1308,-38.2358,72626,minor
Chalette-sur-Loing,France,-20.8722,-51.4875,19873,0
Challans,France,52.505,-1.7856,11217,0
Chalons-en-Champagne,France,49.3256,-117.6661,10029,0
Chalon-sur-Saone,France,53.5907,-2.1737,10159,0
Chamalieres,France,-42.4667,-73.8,33417,minor
Chambery,France,39.8167,16.2,20821,0
Chambly,France,14.8,-85.9,117493,0
Chambray-les-Tours,France,-5.2653,-80.675,75870,0
Chamonix-Mont-Blanc,France,-18.17,-47.9419,114427,0
Champigny-sur-Marne,France,-21.1378,-48.9728,115785,0
Champs-Sur-Marne,France,18.4375,-66.144,23060,0
Chanteloup-les-Vignes,France,4.933,-52.33,61550,primary
Chantepie,France,19.33,-70.48,16439,0
Chantilly,France,39.8056,40.0364,9032,minor
Chaponost,France,-20.9044,-49.2686,12618,0
Charenton-le-Pont,France,53.338,-6.5388,20601,0
Charleville-Mezieres,France,41.3833,-8,20098,minor
Chartres,France,42.7667,-81.1,13746,0
Chassieu,France,38.5224,-89.1232,12096,0
Chateaubriant,France,43.7,-80.3667,31093,0
Chateau-d'Olonne,France,38.839,-77.4389,72680,0
Chateaudun,France,23.1333,-82.3833,132451,0
Chateau-Gontier,France,-25.8603,28.1894,236580,0
Chateauneuf-les-Martigues,France,45.5167,18.5667,9665,minor
Chateaurenard,France,19.2667,-71.95,17571,0
Chateauroux,France,19.1667,-71.7833,51410,0
Chateau-Thierry,France,18.73,-71.52,20843,0
Chatellerault,France,45.2,11.2167,16801,0
Chatenay-Malabry,France,-13.1889,-60.8122,15890,minor
Chatillon,France,45.05,10.75,11141,0
Chatou,France,49.0361,2.0631,68348,minor
Chaumont,France,33.8678,-118.0686,49016,0
Chauny,France,21.192,-97.7409,23573,minor
Chaville,France,41.6656,1.2714,9453,0
Checy,France,5.4667,-9.5833,2578,admin
Chelles,France,-6.2167,-77.85,32026,admin
Chennevieres-sur-Marne,France,26.0884,87.6154,11700,0
Chenove,France,34.65,72.0333,35000,0
Cherbourg,France,14.0333,-88.9333,29271,admin
Chevigny-Saint-Sauveur,France,25.2977,84.8595,13077,0
Chevilly-Larue,France,25.7296,87.5195,14933,0
Chilly-Mazarin,France,32.8168,-79.9687,706884,0
Choisy-le-Roi,France,14.1473,79.8477,11542,0
Cholet,France,14.3958,37.7731,17045,0
Clamart,France,-13.6453,32.6464,98416,admin
Claye-Souilly,France,39.0336,66.5739,13220,0
Clermont,France,25.4869,87.5511,11447,0
Clermont-Ferrand,France,46.7833,29.6167,9000,0
Clermont-l'Herault,France,-13.5167,16.7667,78156,0
Clichy,France,17.0802,82.2469,9122,0
Clichy-sous-Bois,France,35.8461,71.7858,31100,minor
Cluses,France,36.1647,1.3317,155134,admin
Cognac,France,-4.3,-38.4833,20274,minor
Cogolin,France,-8.9833,-39.1,10579,0
Colmar,France,22.9,88.39,288506,0
Colombes,France,-12.5522,-60.8997,9324,minor
Colomiers,France,51.88,-2.17,10990,0
Combs-la-Ville,France,-6.0027,106.0112,387543,0
Comines,France,38.8597,-104.6995,19039,0
Compiegne,France,41.1,-8.1333,20427,minor
Concarneau,France,-38.9333,-67.9833,87492,0
Conde-sur-l'Escaut,France,25.0322,-111.6703,43805,minor
Conflans-Sainte-Honorine,France,18.9,-98.45,89314,minor
Corbas,France,42.5367,-83.1504,11388,0
Corbeil-Essonnes,France,10.3405,-61.4555,14436,0
Cormeilles-en-Parisis,France,53.9721,-1.0979,13548,0
Cosne sur Loire,France,6.0569,-75.1853,14743,minor
Coudekerque-Branche,France,15.5417,73.7619,13810,0
Coueron,France,-0.9369,-48.2819,12868,minor
Coulommiers,France,-19.5389,-40.6308,111788,0
Courbevoic,France,41.9465,-84.9989,13704,0
Courcouronnes,France,-30.7167,25.1,16869,0
Cournon-d'Auvergne,France,39.073,-77.001,13704,0
Courrieres,France,50.4167,3.85,20762,0
Coutras,France,-33.2017,-70.6703,146209,minor
Couzeix,France,-8.0589,-48.475,34233,minor
Cran-Gevrier,France,43.6139,1.3367,40159,0
Craponne,France,22.7225,-80.9067,72000,minor
Creil,France,23.9167,-104.6,20511,0
Crepy-en-Valois,France,42.7396,-73.7874,85406,0
Crest,France,38.8674,-104.7605,638194,0
Creteil,France,34.0538,-117.3255,53959,0
Creutzwald,France,40.2928,-74.168,9969,0
Croissy-sur-Seine,France,46.4297,26.45,19996,0
Croix,France,14.1167,-89.9167,37218,minor
Crosne,France,14.4522,-87.6383,144785,admin
Cuers,France,-32.9167,-71.5167,32273,0
Cugnaux,France,-27.2339,-52.0278,81646,0
Cusset,France,-24.8,-53.3,17470,0
Dammarie-le-Lys,France,41.6934,-71.6611,35656,0
Dammartin-en-Goele,France,40.2833,-7.5,51797,minor
Dardilly,France,50.6781,3.1508,20778,0
Darnetal,France,-30.7333,-64.8,30680,minor
Dax,France,37.2469,43.6117,17216,minor
Decines-Charpieu,France,-10.0358,-44.3058,11270,0
Denain,France,35.4038,129.2788,14037,0
Deuil-la-Barre,France,13.4833,79.05,15000,0
Deville-les-Rouen,France,51.25,3.2667,11008,0
Dieppe,France,14.4666,75.9242,435125,0
Digne-les-Bains,France,22.3775,112.8008,46674,0
Dijon,France,34.0833,36.7667,10984,minor
Dinan,France,42.3164,-83.2769,62474,0
Dinard,France,36.275,6.1764,12716,0
Divonne-les-Bains,France,35.7662,-119.2635,50498,0
Dole,France,42.05,48.3,123720,minor
Dombasle-sur-Meurthe,France,45.4667,10.5333,29106,0
Domerat,France,32.5992,-96.8633,55882,0
Domont,France,30.395,-86.4701,13923,0
Douai,France,18.2164,83.8856,9919,0
Douarnenez,France,-23.6861,-46.6106,393237,0
Douchy-les-Mines,France,16.66,121.3686,19236,0
Dourdan,France,-11.6258,-46.8203,17739,minor
Draguignan,France,-26.3911,-70.0458,13925,0
Drancy,France,14.539,-9.19,30592,minor
Draveil,France,49.925,1.075,28358,minor
Dreux,France,50.3708,8.0158,11211,0
Dugny,France,35.8603,14.3814,3608,admin
Dunkerque,France,35.64,10.76,70587,0
Eaubonne,France,25.076,101.509,148210,0
Echirolles,France,44.1311,18.0972,37441,0
Ecully,France,-26.2328,27.7833,8740,0
Elancourt,France,-4.15,-42.95,10223,minor
Elbeuf,France,50.8,6.4833,93207,minor
Elne,France,52.681,0.94,18609,0
Enghien-les-Bains,France,48.7147,9.5236,15692,0
Entraigues-sur-la-Sorgue,France,37.5333,-5.0833,39530,0
Epernay,France,9.8678,76.4361,11912,0
Epinal,France,10.015,76.22,24856,0
Epinay-sous-Senart,France,10.1009,76.3713,28607,0
Epinay-sur-Orge,France,13.9333,41.7,11259,0
Epinay-sur-Seine,France,7.7389,4.4361,159866,minor
Eragny,France,53.1258,7.9825,22908,0
Ergue-Gaberic,France,51.35,5.3167,19528,minor
Ermont,France,48.2833,9.7236,27276,0
Erstein,France,51.4333,5.4833,243730,minor
Escaudain,France,26.0541,86.6121,9584,0
Escoublac,France,36.0667,4.6333,18149,0
Essey-les-Nancy,France,11.7175,28.34,0,admin
Etampes,France,35.3883,-1.0944,18944,0
Etaples,France,33.75,-7.3,19853,0
Evian-les-Bains,France,9.1,-75.2,9786,minor
Evreux,France,8.57,124.52,58771,0
Evry,France,12.8833,-86.5333,27900,minor
Eybens,France,-32.1833,-61.7167,11086,0
Eysines,France,12.6667,-87.1667,76775,minor
Ezanville,France,32.0522,34.9511,48763,0
Faches-Thumesnil,France,11.3866,77.308,10134,0
Fameck,France,36.7333,29.9,40774,minor
Fecamp,France,54.3447,-7.6389,13823,0
Ferney-Voltaire,France,38.8197,30.5406,9973,0
Feyzin,France,51.2239,6.9147,43856,0
Figeac,France,43.1875,-2.5008,15599,0
Firminy,France,42.5089,1.5408,14917,admin
Flers,France,40.2658,72.6181,18228,minor
Flers-lez-Lille,France,39.7767,30.5206,871187,admin
Fleury-les-Aubrais,France,35.5317,51.2247,448129,minor
Fleury-Merogis,France,51.25,8.1667,8920,0
Floirac,France,41.8425,-73.9936,9524,0
Florange,France,41.5381,1.8692,22442,0
Foix,France,46.85,6.8472,9712,0
Fondettes,France,-9.39,-36.76,15429,minor
Fonsorbes,France,32.2667,35.0103,43100,0
Fontaine,France,32.2322,34.9483,26200,0
Fontainebleau,France,10.6028,76.6444,17537,0
Fontaine-les-Dijon,France,27.63,78.67,145601,0
Fontenay-aux-Roses,France,39.9458,32.6694,614891,minor
Fontenay-le-Comte,France,0.0208,14.8933,10862,0
Fontenay-le-Fleury,France,42.8333,24,10316,0
Fontenay-sous-Bois,France,-22.8833,47.6,17000,0
Forbach,France,51.5667,4.6333,43869,minor
Fosses,France,38.8653,-77.3586,35130,0
Fos-sur-Mer,France,33.9193,-84.5445,9614,0
Fouesnant,France,38.2583,-122.0335,149635,0
Fougeres,France,39.3301,-84.5409,44602,0
Fourmies,France,33.1399,-96.6117,10354,0
Francheville,France,43.6333,13.4,25530,0
Franconville,France,52.4189,10.7169,11269,0
Frejus,France,31.3297,31.7147,36850,0
Fresnes,France,40.3864,71.7864,288850,admin
Frontignan,France,58.0947,6.8044,9924,minor
Frouzins,France,55.8083,12.3581,20317,minor
Fuveau,France,41.6833,13.25,20048,0
Gagny,France,9.8,38.7333,27493,0
Gaillac,France,44.6086,2.0317,9770,minor
Gaillard,France,43.6167,11.4667,17136,0
Gap,France,13.6028,-5.1542,10478,0
Garches,France,45.1939,5.6856,22891,0
Gardanne,France,36.0364,14.2422,922,admin
Garges-les-Gonesse,France,50.8131,4.3247,56581,0
Genas,France,-26.0833,-53.05,96666,0
Gennevilliers,France,47.55,8.9,22313,admin
Gentilly,France,55.975,12.4056,8960,0
Gerzat,France,23.175,-102.8675,230865,minor
Gex,France,53.45,7.8333,10458,0
Gien,France,11.773,-15.195,1311,0
Gif-sur-Yvette,France,27.9227,-81.9978,11462,0
Gignac-la-Nerthe,France,43.3171,-76.4167,11381,0
Gisors,France,42.022,121.67,1819339,0
Givors,France,41.5625,69.775,21600,0
Golbey,France,14.05,78.3089,9611,0
Gonesse,France,10.99,-7.437,38900,0
Gonfreville-l'Orcher,France,11.8,-0.55,45150,0
Goussainville,France,39.9667,69.1333,17801,0
Gouvieux,France,38.3214,27.1275,137754,minor
Grabels,France,51.7,4.8586,21770,0
Gradignan,France,37.0667,14.25,71217,0
Grand-Couronne,France,14.7631,121.635,34225,0
Grande-Synthe,France,-35.6667,-63.7333,57669,minor
Granville,France,37.4453,114.9804,57617,0
Grasse,France,48.9333,2.3,49410,0
Graulhet,France,44.4111,8.9328,558745,admin
Gravelines,France,48.8133,2.3444,19048,0
Grenade,France,-27.89,-52.2278,16602,0
Grenoble,France,51.3167,7.3333,31097,0
Gretz-Armainvilliers,France,40.5089,30.29,50799,minor
Grigny,France,35.9241,14.4534,2768,admin
Guebwiller,France,6.8,-2.5167,0,admin
Guerande,France,51.1855,-0.6155,66773,0
Gueret,France,24.827,87.2125,48850,0
Guichen,France,47.6,19.3667,104471,minor
Guidel,France,-32.9167,-68.8333,191299,minor
Guilherand,France,26.8818,93.6156,12433,0
Guipavas,France,31.15,72.6833,157863,0
Gujan-Mestras,France,28.2468,76.6176,83310,0
Guyancourt,France,52.677,-6.292,11517,0
Hagondange,France,-32.2522,24.5406,35672,0
Haguenau,France,-34.15,19.0167,44593,0
Halluin,France,51.278,-0.373,11375,0
Harnes,France,21.0589,-77.3478,36114,minor
Haubourdin,France,35.8483,14.5025,2997,admin
Hautmont,France,15.775,77.807,26142,0
Hayange,France,6.55,-7.4833,63643,minor
Hazebrouck,France,13.9,122.45,44045,0
Hellemmes-Lille,France,41.0225,28.8717,289331,0
Hem,France,19.08,83.82,60000,0
Hendaye,France,16.2558,76.5628,12898,0
Henin-Beaumont,France,13.1125,79.5472,12458,0
Hennebont,France,26.8372,84.4687,9882,0
Hericourt,France,26.1722,91.7458,1116267,0
Herouville-Saint-Clair,France,36.1389,139.4556,78488,0
Hirson,France,53.55,10,2484800,admin
Hoenheim,France,50.1328,8.9169,101364,minor
Houilles,France,38.6822,41.6894,25749,minor
Hyeres,France,-22.0036,-50.3853,9278,0
Ifs,France,27.9633,-81.8781,12456,0
Igny,France,38.8373,-76.9641,16478,0
Illkirch-Graffenstaden,France,48.4333,17.8033,20556,minor
Illzach,France,49.8967,18.1931,13506,0
Ingre,France,47.21,123.61,289999,minor
Irigny,France,37.1167,79.9167,322300,minor
Isbergues,France,-36.7481,-73.0986,9665,0
Issoire,France,42.3887,-71.5465,19947,0
Issoudun,France,44.9639,-92.7312,14763,0
Issy-les-Moulineaux,France,16.4667,107.5792,652572,admin
Istres,France,22.6256,-103.8964,10015,minor
Ivry-sur-Seine,France,-21.955,-47.9969,32178,0
Janze,France,-28.2333,-48.6667,52581,0
Jarville-la-Malgrange,France,9.9833,2.7167,16558,0
Jeumont,France,57.4778,-4.2247,40011,0
Joigny,France,5.1667,-76.6833,25981,minor
Joinville-le-Pont,France,55.9167,36.8667,32609,minor
Joue-les-Tours,France,-21.3178,-49.0539,16989,0
Jouy-le-Moutier,France,36.2229,139.6103,14039,0
Juvignac,France,8.8633,76.6972,185008,0
Juvisy-sur-Orge,France,16.6797,81.7094,9568,0
Kingersheim,France,22.9153,79.0638,33056,0
La Celle-Saint-Cloud,France,11.51,77.45,12748,0
La Chapelle d'Armentieres,France,13.1333,78.1333,138462,0
La Chapelle-Saint-Luc,France,25.2193,77.6117,20700,0
La Chapelle-Saint-Mesmin,France,47.9169,17.9956,10572,0
La Chapelle-sur-Erdre,France,42.8236,19.5225,2725,admin
La Ciotat,France,11.7788,75.6298,19817,0
La Courneuve,France,55.4917,9.5,62338,minor
La Crau,France,2.4286,32.8011,0,admin
La Fare-les-Oliviers,France,55.0833,38.7833,144125,minor
La Farlede,France,48.5306,25.0403,61269,minor
La Ferte-Bernard,France,11.0833,-6.9,57898,minor
La Ferte-sous-Jouarre,France,13.8806,-5.6861,37648,0
La Fleche,France,6.9639,158.2081,6074,admin
La Garde,France,27.9167,93.35,24300,0
La Garenne-Colombes,France,-23.746,29.307,9953,0
La Grande-Motte,France,35.6348,139.5787,84437,0
La Londe-les-Maures,France,14.9467,-3.8933,36767,0
La Madeleine,France,56.7,36.75,38486,minor
La Motte-Servolex,France,11.513,77.4371,9224,0
La Queue-en-Brie,France,46.9333,7.4,41784,0
La Ravoire,France,15.8595,75.4955,11078,0
La Riche,France,51.2167,33.2,84787,minor
La Rochelle,France,51.75,19.3333,18960,0
La Roche-sur-Foron,France,47.6667,9.1833,85859,0
La Roche-sur-Yon,France,10.403,5.473,98763,minor
La Salvetat-Saint-Gilles,France,51.1333,4.45,21203,0
La Seyne-sur-Mer,France,37.8667,32.4833,2232374,admin
La Teste-de-Buch,France,64.1108,-21.9094,39810,0
La Trinite,France,-24.4686,25.8922,9320,0
La Valette-du-Var,France,38.7497,28.4047,12730,minor
Lamballe,France,43.7236,20.6875,66688,admin
Lambersart,France,37.38,23.159,9452,minor
Lambesc,France,46.4854,13.7871,1452,admin
Lamorlaye,France,41.1542,69.6697,19176,0
Lancon-Provence,France,47.8833,40.1,38284,minor
Landerneau,France,51.3333,6.5667,228426,minor
Landivisiau,France,49.05,38.2167,18417,0
Lanester,France,50.9667,7.9667,31197,0
Lannion,France,49.6833,21.75,45057,minor
Laon,France,35.6756,5.9033,9033,0
Lattes,France,37.9092,69.7819,106300,minor
Launaguet,France,42.1322,21.7144,70842,admin
Laval,France,25.6421,86.1971,11130,0
Lavaur,France,22.6969,88.2267,12208,0
Laxou,France,57.8667,11.9667,22768,minor
Le Beausset,France,11.9,75.7833,15789,0
Le Blanc-Mesnil,France,31.9906,131.3236,18460,0
Le Bourget,France,10.9638,76.9525,77748,0
Le Bouscat,France,12.7431,74.8861,13633,0
Le Cannet,France,16.2969,79.8866,11637,0
Le Chambon-Feugerolles,France,25.0464,102.7094,4422686,admin
Le Chesnay,France,10.65,76.08,54071,0
Le Cres,France,10.0179,76.401,31400,0
